MGI.symbol,t,B
Skiv2l,0.860758882646311,0.160748187
Shd,0.533982282066402,0.22981337
Sh3glb2,1.08736216802806,0.142906265
Sh3glb1,-0.900882322059834,0.10509927
Sirt5,0.2608366322063,0.316030149
Shank2,-1.70999916936317,0.409495637
Ski,0.193443192211622,0.087829499
Shc2,0.984688890931265,0.321713119
Sik1,0.730764282503902,0.336994329
Sgpl1,-1.44843069062669,0.273152606
Sik2,0.463510904291718,0.269977981
Sgms1,0.0442314707759719,0.099613528
Sgce,-2.0609677982579,0.414881246
Sgpp2,1.93288613695684,0.472174888
Sh2b2,-1.24417688283356,0.495315523
Sh2d3c,0.672200664280732,0.288571203
Shtn1,-1.28029998887293,0.187811842
Shprh,0.442264079995033,0.13041295
Shisa8,-3.07936688968418,2.658679157
Sirt1,1.2098430834437,0.270951344
Shfm1,-0.43910899975379,0.274653324
Sipa1,-0.567886650320978,0.225759027
Sh3bgrl,-1.66114343378785,0.152385725
Shkbp1,-2.66735291662579,1.404517739
Sirt3,0.904782122176518,0.1633611
Sh3bp1,2.14937630566118,0.405698575
Sgcb,0.184268884308197,0.099189893
Sgms2,0.570063473113133,0.189140015
Sgpp1,0.00235333403582625,0.096444782
Sik3,0.951863362447716,0.116778555
Sigmar1,-2.84325605880321,1.102717945
Skap2,-1.07751981638629,0.239497181
Shc4,0.639432595627053,0.173330282
Sirt6,1.04466493616418,0.311864061
Shank1,1.45384726355433,0.629224576
Sh3gl3,0.211858993313344,0.181655638
Skil,0.0677525191247388,0.14189712
Shf,1.90301844871447,0.686210494
Sh3kbp1,0.110477792145531,0.11201514
Shisa9,-0.599670789308846,0.198333334
Sirt4,-0.915394602760679,0.34301642
Sh3bgrl3,-2.36186525341191,0.365861878
Sh3bgrl2,-0.955731311518018,0.197266163
Shh,2.65997915056293,2.125072626
Sin3b,0.955522667812912,0.171425155
Shisa7,0.198653145114466,0.416185301
Sirt2,-1.93553871824308,0.168809219
Shroom2,1.55775823337301,0.172610455
Sh2b3,-2.00796305245492,0.590644328
Shroom3,-0.878668365337897,0.227978492
Sh2b1,-0.574153251893175,0.125691266
Sgsm1,-0.060913507476326,0.176707716
Sh2d5,-0.970156979946574,0.332256718
Sh3bp5,-1.94637950612697,0.250812655
Shisa6,1.31818221792244,0.42165754
Sipa1l3,-2.25094077444718,0.475942139
Sh3d19,0.229547409904055,0.136326595
Shisa2,-0.663901668013116,0.312962346
Sipa1l2,-2.65247516777823,0.863687273
Siah1a,1.54056060398588,0.283193513
Shmt2,-1.03772904561882,0.337907366
Sgsm2,-0.108744973629,0.161395115
Sgtb,1.98838449787364,0.925872016
Sidt1,-0.145477564576132,0.347703706
Sgk1,0.833273500010248,0.158319926
Simc1,0.0400209497431282,0.273174045
Sgip1,-0.365482182123349,0.108493699
Siglech,2.54711376207428,2.245538807
Sike1,-0.672123441570384,0.169083768
Sirt7,-0.382320161321402,0.193458919
Sharpin,-0.177662313114575,0.19204481
Ska2,-0.434404996780312,0.199346207
Shb,-1.76633046444567,0.579725021
Sh3rf1,2.18320577688885,1.200411897
Sh3pxd2a,1.80515702708485,0.30689666
Sh3gl2,-1.4347740486635,0.151872732
Sgta,-0.939686598261221,0.144776273
Siah2,-1.10139119596365,0.30208952
Sgsm3,0.658424977433852,0.208045759
Shoc2,1.03281900162974,0.1594405
Siae,-1.56795403210108,0.29373322
Shisa4,-1.3617877493201,0.149036606
Sipa1l1,-0.00921664760296518,0.115694053
Shisa5,-0.556529190976896,0.153448591
Sirpa,0.199457280877166,0.091103249
Sh3bp5l,-1.55293739029343,0.285310054
Sh3bp4,0.843102000709568,0.213524185
Sh3bgr,-0.325262619546636,0.186641581
Sh3gl1,-1.03477083151392,0.204316722
Sh3pxd2b,1.91116810989109,0.400973861
Six4,-0.031115891640316,0.4461785
Shc1,-0.26262610089109,0.22964392
Sh3yl1,1.13728625091049,0.393240543
Siva1,-0.718680143356178,0.177107461
Shank3,2.99125804742858,2.45478743
Sil1,0.941578761418642,0.231323478
Sidt2,-0.0985783441669996,0.140034808
Sgf29,0.028287514085397,0.202255405
Sgk3,0.281223739943822,0.184197402
Sin3a,-1.90184581019767,0.575483681
St7,-1.71584200179509,0.423334144
Ssbp3,-0.154512270961597,0.082919945
St3gal6,-2.29532720570426,0.478495454
Ss18l1,-0.254745317162154,0.24771852
Srp54b,1.83905440726211,0.292253209
St8sia1,-1.3423293686297,0.323661741
Ssfa2,-0.630323904018899,0.090027605
Srp68,-1.36565467955482,0.199253649
Srek1,1.19700247709333,0.192404066
Srgap3,1.05558588418776,0.156388592
Sri,-0.80770909704071,0.09642836
Ssr1,-2.35342254006619,0.25341765
Sspn,-1.16967753720143,0.235158031
Ssx2ip,-0.551287735903206,0.15290006
Srebf1,3.92465279934916,11.59386554
St3gal1,1.12903866991161,0.370794717
Srd5a1,0.829264825024206,0.22749676
Sqrdl,-0.0831136588026281,0.220503196
Srxn1,1.56727282220797,0.268778794
Stam,1.0746858079477,0.136801269
Srrm3,1.46098757726035,0.322281711
Srrd,-1.28612720975937,0.239279088
Srsf11,0.586530318133269,0.081585785
St8sia4,-1.50803693696881,0.456235155
Srsf7,-0.185253959347309,0.084760218
Stag1,1.15288658181102,0.194209189
Ssna1,-0.165028607452805,0.126625533
Srm,1.17055704665791,0.191961628
Ssr2,0.620003048667604,0.114392074
Srgn,-1.19253626674975,0.196146663
Srebf2,-1.48317624926381,0.161909173
St7l,1.72908661165691,0.367222891
Ssh1,1.68049862266215,0.33748773
Srp72,0.227336108127176,0.089055326
Srp54a,-1.14308037261815,0.325659964
St5,-1.01515415332535,0.212039537
Ss18,-1.03044949947881,0.197672278
St6galnac6,1.16816903493014,0.248796326
Ssbp4,-0.819528003806162,0.199915466
Srsf6,-1.32195674994454,0.135907234
Stag2,1.03232942688561,0.139616493
Srsf12,-1.45320064195301,0.477563433
St8sia3,1.42830594895199,0.26876888
Srrm1,-0.0304313187518552,0.101297856
Srsf9,-2.03832297014276,0.378513127
Stam2,0.769333414898504,0.184025678
Srrm2,0.875122974738962,0.095132115
Sqstm1,-0.392719301242571,0.077593931
Srcin1,0.0725130543562361,0.100350622
Srd5a3,-0.825027342967165,0.23069546
St18,0.271878495755856,0.170618737
St13,-0.722966937996648,0.070035002
Srsf2,-0.774227956284701,0.103978367
St8sia6,-1.46684297551897,0.498680818
Srsf5,-1.59085451928064,0.154274837
Stab1,-1.66701224904496,0.390734201
Srsf10,-1.03394097201353,0.17134565
Srrt,1.74319676116604,0.322322089
Srprb,0.567327641339205,0.1293699
Srcap,0.147734572674306,0.169713692
St3gal5,-3.74474220309617,3.883378161
Sra1,0.162274782522493,0.106191986
Sst,-0.660881999693584,0.166618315
St3gal3,0.584007290301159,0.159406531
Ssr3,-2.17044867861405,0.222054354
Ssh3,0.267597562292524,0.204167334
Srf,-3.03137217487718,2.234076774
Srgap1,1.91154669333072,0.586217481
Ssrp1,-2.3047546863764,0.452560229
Srp19,0.903173714518467,0.108779947
Srp9,-0.653489450073557,0.109772743
St6galnac5,-0.662376360676272,0.410112773
Ssbp1,-0.986279273621101,0.218742214
Srpk2,1.85769057050694,0.180273686
St6gal1,1.61616897497735,0.286759426
Ssb,-0.869298228785777,0.094066947
St3gal2,-1.27160264589697,0.183607939
Ssu72,0.172441093825311,0.095014342
Srbd1,-0.664545602055761,0.221545541
Src,1.19210340469505,0.234904643
St3gal4,1.77205858962418,0.424964936
Srr,1.7353795156447,0.304255407
Srrm4,0.0747097721187704,0.275484564
Srsf4,0.480299333048107,0.171895983
Stac2,0.493861909514568,0.191328282
Srsf1,-2.52471930977391,0.379082756
Srsf3,1.72747424928123,0.170016435
St8sia5,-0.818515191597272,0.197144255
St6gal2,1.12988088563645,0.494410326
Ss18l2,0.0771022650482911,0.950104714
St6galnac4,-2.35922180150005,0.848053817
Ssbp2,0.546960724402566,0.142549454
Srpr,0.111928883373984,0.116600094
Srpk1,1.83843937525484,0.53193022
Srp14,-1.63197048826719,0.133590054
Srgap2,0.643508690406266,0.127072925
Sssca1,-0.611644838563364,0.197114709
Srek1ip1,-0.0159880464850845,0.167736864
Ssh2,-0.762997650877108,0.152207193
Ssr4,-1.52138850474536,0.193667033
Pkdcc,0.300863974808502,0.180303152
Pigu,0.732729375857835,0.243137065
Pkia,-0.652527346832041,0.130552976
Pigs,0.716837381160508,0.158328797
Pigm,0.29553012196582,0.194930223
Pitrm1,-1.00633014493039,0.155576268
Plcb4,-0.971039964021238,0.123386423
Pik3c2b,-0.493655905381748,0.166070524
Pik3c2a,-1.94179602095233,0.326610658
Pithd1,0.186520913513987,0.113970853
Plaa,-0.206260920014272,0.118728806
Pitpnm2,0.824598508916578,0.187907934
Plcb1,0.545610812860054,0.121199029
Plcl1,-0.0438149640528881,0.084501956
Pipox,-0.0594777876250645,0.352398127
Plcd4,1.2006425800805,0.219296027
Pink1,-1.11602546449432,0.083096603
Pik3r3,1.71908933552156,0.321906678
Plcxd2,0.4693734611797,0.126291474
Pirt,-0.132109808755421,0.954507879
