MGI.symbol,t,B
Skiv2l,-1.69373278305525,0.174191994
Shd,-0.02953149039338,0.1084774
Sh3glb2,-1.08710522604776,0.090342241
Sh3glb1,0.415543471880162,0.060733334
Sirt5,-0.678759661203531,0.106681011
Shank2,-0.490477638142356,0.090207623
Ski,1.4560071374994,0.090605195
Shc2,0.0413653251350413,0.14569213
Sik1,0.651250724906346,0.123994462
Sgpl1,-0.987556022011196,0.116545377
Sik2,1.05037005488796,0.163287241
Sgms1,-1.19434546866088,0.091188958
Sgce,-0.797119775716966,0.083215001
Sgpp2,-0.263515578522998,0.092459042
Sh2b2,-1.25527634335906,0.196693914
Sh2d3c,-1.07783660681406,0.143743621
Shtn1,0.174182686613625,0.085919111
Shprh,-0.134176205903538,0.056597384
Shisa8,-0.324125476568622,0.146035954
Sirt1,0.408980632672935,0.098347511
Shfm1,-1.15800051959957,0.353779677
Sipa1,0.218569445152058,0.111179881
Sh3bgrl,1.18030776359578,0.078776477
Shkbp1,0.221956331362304,0.114392512
Sirt3,0.907221794666349,0.069724838
Sh3bp1,0.327017341062838,0.069546747
Sgcb,0.39320247224876,0.045768572
Sgms2,0.019442962085167,0.117730299
Sgpp1,-0.759336146730947,0.062402902
Sik3,-0.193556468992663,0.047281007
Sigmar1,-1.76313615218012,0.188659041
Skap2,-0.419405953417056,0.106250069
Shc4,-0.416708939576461,0.129387103
Sirt6,-1.24564708411972,0.148844774
Shank1,0.0175700752738719,0.151580264
Sh3gl3,1.41906441365355,0.228847725
Skil,2.07435776757745,0.16312479
Shf,-0.520020196017546,0.114807357
Sh3kbp1,1.16354459363627,0.093760432
Shisa9,1.4231651951961,0.132217341
Sirt4,2.42895957388118,0.556396874
Sh3bgrl3,-0.858896669249701,0.082686901
Sh3bgrl2,0.122990678952049,0.089365098
Shh,-0.308076539504507,0.111127941
Sin3b,0.508233423709632,0.074746315
Shisa7,-0.09674754577943,0.121637275
Sirt2,-1.06556203467106,0.079686712
Shroom2,-1.0553126611768,0.083788535
Sh2b3,-0.881931422471615,0.124558493
Shroom3,-0.390385199209752,0.109898391
Sh2b1,-0.479811669310215,0.060662496
Sgsm1,-2.2907593810617,0.285634206
Sh2d5,1.15577957605306,0.137194151
Sh3bp5,-0.344252700247577,0.06715393
Shisa6,-1.35349666047954,0.15423663
Sipa1l3,-2.08960046689304,0.180248756
Sh3d19,0.744217788450335,0.119923072
Shisa2,1.67245754012174,0.234282535
Sipa1l2,-1.30229329818576,0.105929239
Siah1a,0.0720173763913518,0.056682691
Shmt2,-0.362746184430937,0.102439417
Sgsm2,-0.239598760665498,0.092561171
Sgtb,0.45318357908316,0.116463188
Sidt1,-0.340146733619235,0.125478633
Sgk1,-0.93929558934745,0.150095842
Simc1,0.546176729594339,0.105985483
Sgip1,0.0302616987507429,0.053344093
Siglech,3.32610276452343,2.819185023
Sike1,1.191775833628,0.106028647
Sirt7,-0.0617479565858688,0.09117986
Sharpin,-1.03426279230561,0.096858422
Ska2,-0.0659514313829945,0.093454718
Shb,0.154962119919961,0.133733745
Sh3rf1,-0.210398164031164,0.092435872
Sh3pxd2a,1.2677545925316,0.158420931
Sh3gl2,-0.0311668313612356,0.058668157
Sgta,-0.0360098528389032,0.075680765
Siah2,-1.77678979712948,0.204202683
Sgsm3,1.62788952866934,0.165987158
Shoc2,1.02787346961125,0.084211888
Siae,-0.556497085586116,0.084890807
Shisa4,-2.14826386241186,0.223393251
Sipa1l1,-1.42582993812988,0.089698437
Shisa5,-0.896116591606991,0.105153872
Sirpa,0.00873064210843769,0.049126884
Sh3bp5l,-1.27821809166175,0.117017927
Sh3bp4,-1.16028863520432,0.148521653
Sh3bgr,-1.77140516894737,0.192355748
Sh3gl1,0.344839640153089,0.092383369
Sh3pxd2b,-0.909148952263431,0.09047809
Six4,0.20837769498705,0.239432429
Shc1,1.49158581759855,0.283852553
Sh3yl1,0.8194027481965,0.119885781
Siva1,-0.0566341651587226,0.092762883
Shank3,1.71385474951422,0.150336339
Sil1,-0.916904964677963,0.133729684
Sidt2,0.600555636442957,0.096334655
Sgf29,-0.785379556915375,0.105846107
Sgk3,0.6439905094202,0.147412054
Sin3a,0.558676354331731,0.089641886
St7,-0.508597253417778,0.084988038
Ssbp3,0.723524776252335,0.041486693
St3gal6,0.479514222683707,0.060929985
Ss18l1,-0.129839266223931,0.056626881
Srp54b,0.826187470142451,0.120977128
St8sia1,-1.83987872439505,0.148553788
Ssfa2,2.2981147587238,0.17207965
Srp68,-0.0518956945721196,0.053704772
Srek1,-0.0608271506321569,0.066658168
Srgap3,-0.556311421746604,0.0502231
Sri,-0.475205957742713,0.046431598
Ssr1,-0.554792968801341,0.038671743
Sspn,0.475470363618372,0.118843978
Ssx2ip,-0.446406013526903,0.053045106
Srebf1,0.639092402847456,0.071254724
St3gal1,-1.1928172955167,0.141689201
Srd5a1,-0.942949026531257,0.148939979
Sqrdl,-1.2349808942386,0.185047695
Srxn1,0.390977258296153,0.077305993
Stam,0.450715271829041,0.038317251
Srrm3,-0.520363211876551,0.075239659
Srrd,-1.03684744942272,0.10872163
Srsf11,-0.0199312230944837,0.032297289
St8sia4,1.3917681194564,0.111338068
Srsf7,1.27542370045322,0.058270975
Stag1,0.927390617019565,0.094734503
Ssna1,-1.91232138886874,0.172529766
Srm,-1.20812584400757,0.107002121
Ssr2,0.161021686188442,0.064290311
Srgn,-0.81627386572181,0.121356044
Srebf2,-0.178723355854405,0.068230725
St7l,1.31150623114472,0.116989713
Ssh1,0.102865915470475,0.081254699
Srp72,1.74228819948586,0.074147276
Srp54a,-0.742540025590761,0.153802152
St5,0.416884159647234,0.101635603
Ss18,-0.0538237141226081,0.087821376
St6galnac6,-1.39809152420094,0.118234496
Ssbp4,0.318980624511514,0.096190562
Srsf6,-0.0809645685089107,0.046239803
Stag2,0.839495330853645,0.077534719
Srsf12,-0.0186174479579622,0.069323395
St8sia3,-1.15735012953282,0.081969073
Srrm1,-0.17768876299247,0.049455669
Srsf9,0.963653567061344,0.06746487
Stam2,1.14985951872192,0.095575461
Srrm2,0.547455227759359,0.053230492
Sqstm1,-2.10971234662912,0.146637349
Srcin1,0.107702190798783,0.062324725
Srd5a3,0.473003204996739,0.103906293
St18,0.0941477125822152,0.10013646
St13,0.614893484111201,0.03536792
Srsf2,0.0462116069482652,0.040396741
St8sia6,-0.302569199052921,0.119719157
Srsf5,2.69960516628107,0.3012566
Stab1,-0.042251778187244,0.161780748
Srsf10,-0.663997299253362,0.070469997
Srrt,0.873705659482902,0.068727344
Srprb,-0.603478042867572,0.072049486
Srcap,1.54891203852879,0.199978892
St3gal5,-2.1777074486405,0.179438062
Sra1,-0.992563406849057,0.070254159
Sst,0.010608414353195,0.096042291
St3gal3,-0.440953712302233,0.079688477
Ssr3,-2.04066350541836,0.122221071
Ssh3,-0.640240972934855,0.127153687
Srf,-1.30515171360143,0.115125581
Srgap1,-1.00546225261766,0.103996539
Ssrp1,1.94916359191361,0.133048757
Srp19,0.140788733290968,0.043853543
Srp9,-0.742323565818727,0.056764827
St6galnac5,0.932505416845685,0.161010508
Ssbp1,0.20165538514111,0.084372068
Srpk2,1.48749896068057,0.059069297
St6gal1,-1.69902952238827,0.235163089
Ssb,1.5672414489831,0.060204883
St3gal2,-1.49005177248575,0.084529807
Ssu72,-0.764281070675923,0.051256961
Srbd1,2.43320017464475,0.393823916
Src,-0.851640179607989,0.103124473
St3gal4,0.942764651938087,0.099524403
Srr,-0.231061216965848,0.061158852
Srrm4,0.879813275609409,0.115738379
Srsf4,1.79307531108328,0.134164868
Stac2,-0.897015745848409,0.105151053
Srsf1,-1.04396679639092,0.041813909
Srsf3,-0.0931188292189648,0.038577366
St8sia5,-1.7300446614694,0.196897169
St6gal2,-1.42703988740499,0.187206051
Ss18l2,0.0777915984026814,0.953778973
St6galnac4,0.705660619439644,0.108709149
Ssbp2,0.921362682715074,0.069368204
Srpr,-1.02653362020187,0.070881798
Srpk1,1.34595870798169,0.097588657
Srp14,-1.37593958154809,0.077653854
Srgap2,-0.981031316479777,0.060150434
Sssca1,-0.563013974894844,0.089338548
Srek1ip1,1.43963000430482,0.157542191
Ssh2,-1.39848926249029,0.102780323
Ssr4,-0.347831351662711,0.067435593
Pkdcc,0.214383723302292,0.117827924
Pigu,-0.71697104322256,0.117802017
Pkia,-0.230908195895971,0.061882794
Pigs,0.89686943378518,0.118586569
Pigm,1.96838976712961,0.229961354
Pitrm1,-0.554836275928241,0.066172537
Plcb4,0.560028556923342,0.060139702
Pik3c2b,-1.52093882631103,0.153791071
Pik3c2a,0.523608021516872,0.088622376
Pithd1,-1.51750599710292,0.097493334
Plaa,1.2886233414527,0.063043714
Pitpnm2,-0.22084322820849,0.081646031
Plcb1,3.54689001519922,1.344426535
Plcl1,-1.45804224561035,0.083964366
Pipox,-0.072469554776397,0.211303461
Plcd4,-0.369129258121398,0.070384186
Pink1,-0.997749912170587,0.054753878
Pik3r3,-1.26404817348266,0.091751284
Plcxd2,0.932252073055043,0.06415453
Pirt,0.056937584915129,0.913100163
Pim1,0.762820757304473,0.136655594
Picalm,-0.585826408857016,0.045030972
Pigf,-2.04801141040767,0.278508244
Pigh,-1.89257697430438,0.23085067
Pla2g16,-0.334551173591213,0.058931016
Pkp4,0.0868093827264475,0.049310099
Pitpnm3,1.88147125651193,0.206003599
Plbd2,-0.774140262903077,0.097357099
Pisd,-0.970055645556287,0.090138193
Plac9a,0.635108143838355,0.227098361
Pih1d1,-1.33304168906053,0.126363245
Pja1,0.65483201731771,0.056323215
Plcb3,-0.101543213957813,0.149937597
Pik3c3,-0.012813348941478,0.060039228
Pigk,-0.433307356607283,0.049658599
Pigt,0.468231592355754,0.137451031
Pigx,0.860125559200099,0.112820145
Pkib,-0.0925493852824813,0.084148801
Pkd2,1.00358273541553,0.089123478
Pla2g12a,-0.111316684449046,0.07428472
Pigg,-0.268887937235235,0.087582865
Pla2g15,-0.054815283532234,0.134197105
Pigc,0.948022636281883,0.114101176
Pick1,-1.16818756222908,0.110909065
Plcxd3,3.20165543098464,2.051682303
Pir,0.479079921515955,0.117121002
Pikfyve,0.137857533553974,0.065033501
Pik3r4,0.086527303082924,0.077259603
Plcd1,-1.37515421207437,0.184378523
Pip4k2a,-0.975577264159583,0.05143779
Plcl2,0.680028143570373,0.098834427
Pip5k1c,0.0711527288967167,0.064500879
Pla2g4a,-1.50811087970476,0.237209664
Pknox1,0.276195773403659,0.079121855
Pid1,-0.545743932125998,0.054512825
Pigb,-2.71521455873547,0.553865349
Pla2g7,-0.930162432575325,0.044730824
Pik3r1,0.373746387400752,0.056470314
Pim3,0.49154501305535,0.065851518
Plch1,-2.33612329567432,0.32370315
Pip5k1b,0.881200709502497,0.079127493
Pin4,-0.239017589454523,0.098710199
Plcg1,-1.15235057230351,0.0915986
Pip4k2b,-1.19201046892409,0.073993941
Pitpnb,2.74088866895318,0.229826699
Plac9b,0.658453904333416,0.24004459
Pitpnc1,-1.05345909388272,0.059919856
Plat,0.0200487851703849,0.086907708
Pik3cd,-0.0134334525882676,0.227241548
Pik3ca,0.776154496623544,0.049444614
Pigz,-0.687291730531108,0.095823783
Pigp,-0.556690549519012,0.065043419
Pkn1,1.84687877356824,0.252769116
Pigo,0.600110831660967,0.11727065
Pkd1,-1.29333679907039,0.11472052
Pkig,0.867822422853523,0.083740223
Plce1,3.20649439601962,1.036220118
Pip4k2c,-0.769262257740237,0.078199044
Plch2,-0.421046612551291,0.129730467
Pip5k1a,0.0700385418897204,0.099068161
Pin1,-0.74162315205067,0.060663327
Pim2,0.445642181176289,0.093264607
Pik3r2,-1.93902262406416,0.193970124
Piga,-0.642307741458306,0.111310676
Pla2g6,0.559253315493061,0.100263718
Piezo2,1.12435053962251,0.282835349
Pknox2,-0.446628169270964,0.115504082
Pla2g3,-1.22969366512468,0.20592004
Pkm,-1.05477853198958,0.069468901
Pja2,0.596765352247234,0.046822097
Pign,0.391318540911783,0.071818695
Pigq,-1.43877724485921,0.10991129
Pkn2,1.22941059051813,0.101999816
Pigyl,0.439916249056552,0.070353128
Pik3cb,-3.47452830842496,1.038339224
Pitpnm1,-1.25808185023813,0.094493227
Plagl2,1.61242379524699,0.250658224
Pik3ip1,-0.215203754905507,0.07178382
Pitpna,-0.349304234102765,0.040812865
Plagl1,-1.45779897692873,0.167158504
Brf1,-0.499890504201382,0.096921277
Btbd9,2.24925879989509,0.264566961
Bola3,-0.658162981377216,0.054196039
Brinp1,0.784156617223074,0.086191458
Btd,-0.483954313712084,0.109326231
Bola1,-0.771886588762148,0.089625563
Bnip2,0.262351739357423,0.077094829
Bscl2,-0.990471537578864,0.084872675
Bmpr2,1.10292865530431,0.062089523
Bmper,-1.68677731795287,0.189281472
Brms1,-0.302121141426358,0.1096557
Brwd1,1.46996156354514,0.074789519
Btbd10,-2.44029790893871,0.246388518
Bsg,-0.807448338242243,0.080896203
