MGI.symbol,t,B
Skiv2l,2.77409863375344,0.642584919
Shd,-2.08518392935412,0.385938743
Sh3glb2,-1.80380160869274,0.149962221
Sh3glb1,1.16768733224338,0.083419743
Sirt5,0.656229603875043,0.105955312
Shank2,-2.61602689693359,0.653255662
Ski,4.84952909372069,16.465551
Shc2,-0.791759925062921,0.171042244
Sik1,-0.669960271460386,0.131385858
Sgpl1,7.44336677921795,4.16E+20
Sik2,0.0714328945197687,0.14721024
Sgms1,-0.661405176747887,0.075571252
Sgce,1.52475981444082,0.146203725
Sgpp2,-2.05157169855282,0.273930934
Sh2b2,2.05848597227199,0.438161824
Sh2d3c,-1.02305079952841,0.157260267
Shtn1,-1.33072627033393,0.146302671
Shprh,-1.19030453211156,0.094828278
Shisa8,0.134601991943548,0.175750073
Sirt1,0.759625588284536,0.135700599
Shfm1,-0.625320780602801,0.267802738
Sipa1,3.36403410068454,2.098872891
Sh3bgrl,1.59421347141023,0.109592157
Shkbp1,0.275461199809791,0.136449632
Sirt3,-0.169545120863956,0.06514438
Sh3bp1,-2.23686602786732,0.257637442
Sgcb,0.984076499579724,0.063928313
Sgms2,-0.474307908444775,0.117900702
Sgpp1,0.771790372815523,0.072679024
Sik3,1.36578963459178,0.082147243
Sigmar1,-2.22553228274032,0.319525479
Skap2,5.26861729088354,92.9613093
Shc4,1.19000147279297,0.193342395
Sirt6,-2.11428637504873,0.361859192
Shank1,-2.10119484914126,0.512017808
Sh3gl3,-0.572045995711927,0.145937137
Skil,0.2059294028476,0.062251999
Shf,0.222531139373208,0.130030364
Sh3kbp1,-0.00841904722742283,0.074445334
Shisa9,-1.30048158739202,0.169783168
Sirt4,1.24784676087186,0.197314643
Sh3bgrl3,2.57876913018825,0.348076746
Sh3bgrl2,-2.88569572537673,0.774259805
Shh,0.698217859272779,0.134509432
Sin3b,1.41805982216253,0.120467303
Shisa7,2.5279624651209,0.837494416
Sirt2,3.00918189415134,0.506422927
Shroom2,-1.5126102401944,0.126057889
Sh2b3,3.56549999527661,2.580875123
Shroom3,0.635600300168988,0.122025148
Sh2b1,0.742169606825651,0.069115252
Sgsm1,-1.0024797682832,0.116240059
Sh2d5,-1.90888781584347,0.309072466
Sh3bp5,-0.398773111847545,0.072813333
Shisa6,-1.02919463804171,0.15169284
Sipa1l3,-1.80597748911844,0.160320384
Sh3d19,4.21104002103841,10.525234
Shisa2,-1.10295047522754,0.212753021
Sipa1l2,1.19035453634688,0.109781956
Siah1a,1.89975042906909,0.170950921
Shmt2,3.0710816861791,1.166970686
Sgsm2,-1.35237106378721,0.179216572
Sgtb,-3.05083843515184,1.447095181
Sidt1,0.57060860976152,0.227152811
