MGI.symbol,t,B
Skiv2l,1.72095110054286,0.411744287
Shd,2.30740636990111,1.536181055
Sh3glb2,-0.885278474395528,0.161287053
Sh3glb1,-1.42032903593428,0.193356367
Sirt5,-1.02700524151907,0.411665078
Shank2,-0.369055067642957,0.308585535
Ski,1.96505864867154,0.331253027
Shc2,-0.738086163828579,0.513462881
Sik1,-1.43727857256724,0.52794666
Sgpl1,2.08823250610859,0.914269849
Sik2,-2.6404606172207,2.744022907
Sgms1,-1.56498386821421,0.296002582
Sgce,0.00382401826334489,0.158800657
Sgpp2,-1.11392107554411,0.365317796
Sh2b2,0.826163120841748,0.404510487
Sh2d3c,0.744669255874496,0.344455083
Shtn1,0.120528400565659,0.18531261
Shprh,-1.04809329040349,0.237807293
Shisa8,-0.215650549225594,0.254537434
Sirt1,0.164683514242462,0.218477971
Shfm1,-1.30821461706114,0.428941687
Sipa1,-0.984087363558691,0.401875356
Sh3bgrl,-0.302152322822559,0.123444063
Shkbp1,1.18630479048545,0.390365187
Sirt3,0.235848801988723,0.224175699
Sh3bp1,-0.708953822962171,0.180087364
Sgcb,1.69385228011077,0.289916645
Sgms2,-0.519125925890004,0.371673346
Sgpp1,1.18473393467888,0.230412363
Sik3,0.531537258538259,0.147220948
Sigmar1,0.540423862337149,0.252618434
Skap2,-0.0428777250614035,0.210062749
Shc4,-0.137820819702154,0.220767511
Sirt6,0.786741987774642,0.385584005
Shank1,-0.68042781986873,0.479348789
Sh3gl3,-0.419393052866541,0.232739786
Skil,1.92743380617747,0.581016383
Shf,-1.04778923884952,0.435036347
Sh3kbp1,1.62767091682344,0.304955099
Shisa9,-1.17513678661704,0.376853084
Sirt4,-0.484578094236068,0.377329099
Sh3bgrl3,2.12093718750615,0.368604591
Sh3bgrl2,-0.743518921067999,0.286423353
Shh,1.72203929139004,0.566240652
Sin3b,1.90330233787566,0.424518089
Shisa7,1.43627657670212,0.665499939
Sirt2,0.804472428679631,0.090515856
Shroom2,0.255065489503077,0.143858344
