MGI.symbol,t,B
Skiv2l,0.61315019843198,0.146840789
Shd,0.395170599787225,0.212016145
Sh3glb2,1.462291390818,0.183183648
Sh3glb1,-0.588520458232933,0.105599482
Sirt5,-0.201767025517591,0.267806996
Shank2,1.2625208105383,0.267739741
Ski,3.15490512494101,1.262832946
Shc2,0.128223736362298,0.298491557
Sik1,-1.41956729042505,0.590751877
Sgpl1,0.924126195305724,0.227746535
Sik2,-0.616750997874518,0.344279232
Sgms1,1.46044805448121,0.214312537
Sgce,-1.33842881286145,0.281372161
Sgpp2,0.0386985790252616,0.199405305
Sh2b2,0.553401930887258,0.40882647
Sh2d3c,-1.23745660953748,0.426144409
Shtn1,-2.2779437251996,0.620092043
Shprh,0.398362236799745,0.156394526
Shisa8,1.25016034530845,0.316223078
Sirt1,-0.39836197631311,0.224085435
Shfm1,-0.34957953984587,0.284101401
Sipa1,1.06338012503598,0.271774037
Sh3bgrl,-0.0915565746675932,0.092707717
Shkbp1,-0.966546628005199,0.321171325
Sirt3,-0.142625774701923,0.139949139
Sh3bp1,-0.629241038096922,0.112849054
Sgcb,0.421465515165099,0.119455953
Sgms2,-0.186166971113183,0.230644301
Sgpp1,0.733651235250954,0.131524963
Sik3,2.65158972950046,0.507516557
Sigmar1,0.458712241240482,0.229760746
Skap2,2.35590975932568,0.735091286
Shc4,1.75023926900274,0.708697403
Sirt6,1.77874990426342,0.676729681
Shank1,0.284136792682023,0.293054475
Sh3gl3,1.15269668688263,0.241920494
Skil,0.336466279012979,0.146868289
Shf,-0.197705166786827,0.287176621
Sh3kbp1,-2.69156985639128,0.866970332
Shisa9,-0.539693085249277,0.163091725
Sirt4,0.431646978822561,0.260407121
Sh3bgrl3,2.25937459725282,0.35286018
Sh3bgrl2,-2.21265643122665,0.928892187
Shh,-0.291675462048323,0.280883282
Sin3b,0.581817402919426,0.137428742
Shisa7,1.22856161690376,0.377833725
Sirt2,-0.734664386335154,0.080948018
Shroom2,-2.04597397173969,0.386184485
Sh2b3,2.49929464851,1.16773509
Shroom3,-2.02378292340254,1.062073594
Sh2b1,0.686844038969908,0.144235446
Sgsm1,2.3800992169413,0.796084974
Sh2d5,0.560089758472242,0.222176571
Sh3bp5,-0.193125116025524,0.107950214
Shisa6,-0.957535549381697,0.318284865
Sipa1l3,1.97885196448022,0.411508434
Sh3d19,2.12205849852658,0.625786033
Shisa2,-0.593028038892712,0.357435309
Sipa1l2,2.58552209828395,1.026942637
Siah1a,2.36156049954505,0.756744443
Shmt2,-0.438183355886289,0.22996658
Sgsm2,-1.02946670675081,0.255419796
Sgtb,-0.00597403411687638,0.339304019
Sidt1,-1.67472303997382,0.581227302
Sgk1,2.02459713322845,0.362207229
Simc1,-0.490381394647364,0.256298285
Sgip1,-1.66037472188575,0.227350241
Siglech,3.16190714652932,4.626045476
Sike1,2.71345803253077,1.061907776
Sirt7,0.965928712899688,0.270158283
Sharpin,0.192167615128834,0.19751783
Ska2,-1.18681641172472,0.349167213
Shb,3.94821132385061,66.65236792
Sh3rf1,-1.38405736102788,0.388193562
Sh3pxd2a,0.640413839302409,0.340837213
Sh3gl2,0.927207114564609,0.120619314
Sgta,-1.78047994650452,0.295062138
Siah2,-0.842173276618469,0.300966715
Sgsm3,-0.2090852269818,0.196417354
Shoc2,-1.69264843332459,0.29184051
Siae,-1.2290146484044,0.354529331
Shisa4,-0.467941819250529,0.103016259
Sipa1l1,0.437579638101224,0.174873893
Shisa5,4.12875657546199,12.04448304
Sirpa,1.36294652574437,0.175513413
Sh3bp5l,-1.7703290018396,0.397920687
Sh3bp4,2.45000304887626,1.038660089
Sh3bgr,0.886162167699255,0.276897594
Sh3gl1,1.44706400852173,0.326390495
Sh3pxd2b,-0.241765171246494,0.220472253
Six4,0.174006698232069,0.809642737
Shc1,0.614924560813131,0.362324358
Sh3yl1,0.594610252322193,0.344997394
Siva1,-0.946540617391376,0.25849786
Shank3,-1.78714069807258,0.449629799
Sil1,1.43038261491386,0.32032085
Sidt2,-0.432790888097363,0.175442704
Sgf29,-0.205921000845789,0.21807995
Sgk3,-0.193926412280892,0.193799349
Sin3a,-0.502269470507552,0.205916562
St7,-0.938523582735123,0.309582149
Ssbp3,-0.207822320387324,0.091359879
St3gal6,-1.28693855976742,0.214577552
Ss18l1,-2.67866400197064,2.108978155
Srp54b,-1.15470013393935,0.188083599
St8sia1,0.0879980771795772,0.189651532
Ssfa2,0.851678738281053,0.117653865
Srp68,-0.22717322438674,0.135790942
Srek1,-0.108569950778893,0.145858764
