MGI.symbol,t,B
Skiv2l,3.06627347255751,1.005648456
Shd,0.630592227172288,0.158439952
Sh3glb2,1.62579801032611,0.143373977
Sh3glb1,0.616459555785737,0.061595439
Sirt5,1.19441002522635,0.207674384
Shank2,-0.778461511573752,0.156761844
Ski,0.218088384301947,0.061157436
Shc2,-0.164710398939732,0.212000525
Sik1,-1.4535445895926,0.306224339
Sgpl1,2.21295603625612,0.397034889
Sik2,1.01441114417897,0.237476339
Sgms1,1.2339118554765,0.109993398
Sgce,0.737224564471672,0.10740873
Sgpp2,0.734394955064815,0.139201668
Sh2b2,1.32629445472581,0.474071917
Sh2d3c,0.922722571087409,0.215844793
Shtn1,-1.30910105389147,0.132592897
Shprh,-0.752060436745329,0.086194197
Shisa8,1.14587068458031,0.217746056
Sirt1,1.39509948525798,0.252412587
Shfm1,-0.372668908233284,0.245342489
Sipa1,0.191088147134287,0.139004089
Sh3bgrl,2.32701982452861,0.233353639
Shkbp1,1.66248675254257,0.308353495
Sirt3,1.28247850607941,0.122474901
Sh3bp1,2.06997621766787,0.233459609
Sgcb,1.40280460051498,0.094646551
Sgms2,-2.21301382208456,0.489052752
Sgpp1,0.304356239799877,0.064810273
Sik3,2.07966894993162,0.173895738
Sigmar1,-1.14089815419632,0.1579795
Skap2,-0.209686524007316,0.117214343
Shc4,-0.338063996216719,0.150640666
Sirt6,1.98490712138307,0.537336582
Shank1,-0.240439485748737,0.181035625
Sh3gl3,-0.798933117667356,0.145849266
Skil,1.16887859145986,0.114870376
Shf,0.292353519080231,0.187782215
Sh3kbp1,-0.694846165288923,0.079865859
Shisa9,1.07816846888115,0.168389688
Sirt4,1.21543045617087,0.250052317
Sh3bgrl3,0.0802076139050571,0.069705126
Sh3bgrl2,1.40100909823614,0.184839082
Shh,0.24033608771372,0.249509782
Sin3b,0.112992449793984,0.082462885
Shisa7,-0.623335483390689,0.307550459
Sirt2,0.579506384053906,0.059314395
Shroom2,0.927939681642632,0.086692632
Sh2b3,0.446839302030483,0.147522739
Shroom3,-1.9821031664116,0.365770618
Sh2b1,1.07554232920024,0.097271255
Sgsm1,-0.950556883047279,0.165782585
Sh2d5,-0.216459660832565,0.160030383
Sh3bp5,-1.06744389352108,0.096752018
Shisa6,-0.53507967198126,0.202076233
Sipa1l3,0.689502409737704,0.111022355
Sh3d19,-0.236629548655872,0.110509216
Shisa2,0.52064950823738,0.250431555
Sipa1l2,-0.337498275158536,0.10405084
Siah1a,-0.438907903828932,0.096419578
Shmt2,-0.497997130569567,0.159800492
Sgsm2,1.99949738751324,0.34739744
Sgtb,-0.0608831725259617,0.173163063
Sidt1,-0.715959159615251,0.369278907
Sgk1,3.1967098643878,1.486205421
Simc1,1.68921403575679,0.439393091
Sgip1,-0.274114318820987,0.064346271
Siglech,0.0165344044309383,0.17953862
Sike1,-2.63662473947589,0.569917199
Sirt7,0.727563660698566,0.128236739
Sharpin,-0.752939680415532,0.12523624
Ska2,1.52841004606771,0.26559945
Shb,1.10306457822459,0.26509168
Sh3rf1,-0.129818306076785,0.119067619
Sh3pxd2a,0.74998489791289,0.147742512
Sh3gl2,1.00691601930966,0.087403
Sgta,0.865908719556184,0.104495977
Siah2,0.838118860882093,0.145310136
Sgsm3,1.41717236307028,0.203433918
Shoc2,-0.63012038706264,0.096014441
Siae,0.924944335325482,0.196964822
Shisa4,0.431088285530365,0.068785446
Sipa1l1,-0.550669208170948,0.088386044
Shisa5,0.122995134942766,0.10728115
Sirpa,2.1759691676391,0.231635424
Sh3bp5l,2.05393670384004,0.285093265
Sh3bp4,0.543389460169121,0.1284972
Sh3bgr,0.957094719221094,0.148418024
Sh3gl1,1.53098267618097,0.179912903
Sh3pxd2b,1.57549478544258,0.210692167
Six4,-0.0104370705289597,0.345718167
Shc1,-0.220981460674923,0.176990898
Sh3yl1,-2.86112834562417,1.449896182
Siva1,0.269040276665554,0.129205529
Shank3,-0.393005229198788,0.113795487
Sil1,1.70293907873623,0.281202759
Sidt2,0.371266396810091,0.100004919
