MGI.symbol,t,B
Skiv2l,0.633127936248277,0.116594678
Shd,-2.41877370097859,0.658022781
Sh3glb2,-0.361000354006606,0.085688806
Sh3glb1,0.402059701932596,0.072039058
Sirt5,1.60564314527605,0.285228014
Shank2,-1.85090250856949,0.322597394
Ski,3.92810008590353,3.251706387
Shc2,-0.664087991170646,0.197302929
Sik1,1.42739760302909,0.311226221
Sgpl1,2.49773106358847,0.508431972
Sik2,1.00371950555505,0.225870964
Sgms1,-1.48136806186657,0.145626768
Sgce,0.14438562701979,0.10298266
Sgpp2,0.806316387742161,0.156408898
Sh2b2,0.960769235981603,0.224921273
Sh2d3c,-2.61077461236488,1.066306422
Shtn1,-2.8411839842837,0.799941381
Shprh,-1.59996894919544,0.182313862
Shisa8,-0.574690101038689,0.175747485
Sirt1,-0.0435766632686871,0.131705342
Shfm1,-0.160048665988964,0.228890895
Sipa1,3.03686627438392,1.474241455
Sh3bgrl,0.215474724619673,0.071998947
Shkbp1,0.260588507534255,0.159667987
Sirt3,0.119664066555965,0.085289993
Sh3bp1,-2.6983162077181,0.506667131
Sgcb,0.19085285424967,0.070002371
Sgms2,-1.55885484764751,0.289728386
Sgpp1,-0.913941145434453,0.094721211
Sik3,2.36311851135073,0.261943323
Sigmar1,-0.926804891900082,0.148703967
Skap2,3.56722800570902,3.930740565
Shc4,-0.0105115324201889,0.168425036
Sirt6,-2.54549616507784,0.952980574
Shank1,-0.71510304353842,0.251358266
Sh3gl3,-2.98349885307283,1.441791403
Skil,0.0638372751937056,0.088965072
Shf,0.292647741040947,0.167060072
Sh3kbp1,-1.05601594869154,0.110697071
Shisa9,-2.56845006917518,0.737761601
Sirt4,-1.69614609817213,0.36751189
Sh3bgrl3,2.66847467455081,0.449667765
Sh3bgrl2,-1.90360316470615,0.324477399
Shh,-0.237893834805106,0.178632173
Sin3b,0.506498759917484,0.088381148
Shisa7,0.0885349207132984,0.205614129
Sirt2,2.12088671482114,0.183619164
Shroom2,-2.80815356839301,0.58135409
Sh2b3,1.55399429317098,0.262005692
Shroom3,3.3635214503493,2.941627508
Sh2b1,0.851602310285303,0.094261134
Sgsm1,-0.587752853263603,0.139678675
Sh2d5,-1.08967843793357,0.208794333
Sh3bp5,-0.710258560724906,0.091730208
Shisa6,-0.281741046758239,0.140231643
Sipa1l3,1.19601996986913,0.145749087
Sh3d19,2.42828225309246,0.49430906
Shisa2,0.229123711996928,0.25318901
Sipa1l2,-1.58035915171628,0.220554665
Siah1a,-2.73928288508594,0.755105901
Shmt2,1.75130298895018,0.308761144
Sgsm2,-0.69183826300921,0.145921932
Sgtb,-2.3513642141727,0.748211959
Sidt1,-0.184044999370936,0.209232358
Sgk1,-0.371236445779418,0.113551336
Simc1,0.243834435380617,0.170536477
Sgip1,-2.7638105191068,0.530443158
Siglech,1.65113760049081,0.298955635
Sike1,0.945857135672377,0.140955651
Sirt7,-0.030369828635994,0.134018821
Sharpin,-0.317766107885095,0.115780308
Ska2,-1.99373792476926,0.377690507
Shb,-0.112396374414994,0.205662712
Sh3rf1,0.33709480120584,0.144417112
Sh3pxd2a,1.58346976105135,0.293777807
Sh3gl2,-3.5022539862846,1.522310796
Sgta,-0.282460204754521,0.090879502
Siah2,-0.168903445335028,0.134220163
Sgsm3,0.537289729772113,0.152066355
Shoc2,-0.787522642115007,0.105526567
Siae,-0.35159067073983,0.142908338
Shisa4,-1.6555245112764,0.142949906
Sipa1l1,-1.13632981266921,0.110974272
Shisa5,2.44976396292694,0.471897103
Sirpa,5.56945469358379,301.6643633
Sh3bp5l,0.297793793168083,0.116388379
Sh3bp4,1.41994629862583,0.254739792
Sh3bgr,-3.13222525243895,1.699061272
Sh3gl1,0.845387336864012,0.152589944
Sh3pxd2b,2.85621163536139,0.779505994
Six4,-0.0387490960192686,0.441702097
Shc1,-0.0678597430614257,0.178669226
Sh3yl1,0.837426068796496,0.297095385
Siva1,1.39924557964598,0.224951754
Shank3,0.469005599360663,0.123633281
Sil1,2.09430659973208,0.388640487
Sidt2,1.09574964759529,0.139054592
Sgf29,0.736902650987297,0.158478222
Sgk3,-3.21773265840312,1.912758749
Sin3a,-1.09780251629404,0.190216942
St7,0.715653709678526,0.143869759
Ssbp3,-2.33010117597844,0.213198186
St3gal6,-4.27831021140782,7.776941762
Ss18l1,-1.7457529973143,0.279208215
Srp54b,0.605409912303871,0.121707483
St8sia1,1.59996239521084,0.23337491
Ssfa2,1.82740245827422,0.140978491
Srp68,0.196093977160531,0.089724857
Srek1,1.51871693421209,0.181327469
Srgap3,-1.68798863734992,0.143640716
Sri,-0.772961933073709,0.069715823
Ssr1,0.118735931087298,0.048185171
Sspn,0.170095085719314,0.129983927
Ssx2ip,0.422425004760246,0.084625969
Srebf1,0.439309560400136,0.086277434
St3gal1,1.62927027951874,0.329564341
Srd5a1,-0.166697987515045,0.154538771
