MGI.symbol,t,B
Skiv2l,0.279469066457203,0.082007507
Shd,-0.488005841215431,0.118883658
Sh3glb2,-3.3251884179657,0.973342683
Sh3glb1,2.49077869268163,0.245656526
Sirt5,-0.329069856964202,0.080948875
Shank2,-1.91243620885122,0.210176844
Ski,5.79232447902138,195.3740843
Shc2,-0.206688387373762,0.136366078
Sik1,1.47168983899993,0.170219454
Sgpl1,8.59584204640636,2.53E+89
Sik2,0.2891806492832,0.125472481
Sgms1,0.33375084224697,0.066507865
Sgce,0.217970358619198,0.066330221
Sgpp2,-2.21517722347886,0.303229638
Sh2b2,1.38084844774879,0.198361388
Sh2d3c,-0.190167456994786,0.108671882
Shtn1,-1.2904950526776,0.120729729
Shprh,0.471905814959619,0.06158826
Shisa8,-0.0939691875506646,0.13284593
Sirt1,0.0290030426186324,0.092211392
Shfm1,-0.506736629525159,0.233005262
Sipa1,5.49770722830695,183.146619
Sh3bgrl,1.75455998856851,0.121920953
Shkbp1,1.60219523171772,0.191463531
Sirt3,-2.78070791082505,0.406923022
Sh3bp1,-2.42783908320242,0.270576785
Sgcb,0.000561390235570597,0.042692827
Sgms2,1.95493119904652,0.294658203
Sgpp1,-0.495742414858137,0.056587804
Sik3,1.94202751130954,0.110477892
Sigmar1,-0.353606683633563,0.087710777
Skap2,5.42871072057426,261.288059
Shc4,-0.964551684779144,0.148683204
Sirt6,-0.802926283993432,0.110333772
Shank1,-1.87685847049519,0.365103632
Sh3gl3,0.376635134968053,0.125540681
Skil,1.2862090209317,0.082398463
Shf,-0.652044998115412,0.117990218
Sh3kbp1,1.04599688254166,0.083642543
Shisa9,-2.25536555092173,0.298078726
Sirt4,0.536299875387941,0.123905073
Sh3bgrl3,3.4545651545028,1.28498621
Sh3bgrl2,-1.82386574143347,0.212122782
Shh,-0.295628936164899,0.111626419
Sin3b,1.51674258982646,0.114660737
Shisa7,-2.38998452443452,0.496840182
Sirt2,3.31205590548024,0.820974937
Shroom2,-3.86343948697283,2.591885169
Sh2b3,2.33038925488061,0.33557961
Shroom3,4.21953036262273,8.809863932
Sh2b1,-0.185328433394452,0.056637726
Sgsm1,-2.31453352844164,0.286379304
Sh2d5,0.292118265951801,0.093780213
Sh3bp5,-0.982782078985696,0.084865911
Shisa6,-1.11438220061312,0.13009467
Sipa1l3,-1.616582216631,0.110943968
Sh3d19,3.13195149375779,1.118120441
Shisa2,-1.56334572114592,0.229404116
Sipa1l2,-1.4740835036984,0.117939348
Siah1a,-0.60730721746602,0.060236867
Shmt2,2.48837599038201,0.489016186
Sgsm2,-4.60064012813821,17.56564584
Sgtb,-2.41899850632227,0.500266131
Sidt1,-2.30502943255346,0.456509573
Sgk1,0.506246707697858,0.112357352
Simc1,0.291209331938154,0.09571368
Sgip1,-3.43059124255066,0.912007906
Siglech,5.11686865359532,93.6825149
Sike1,-1.17607499974587,0.097731988
Sirt7,-0.154968904439792,0.084592803
Sharpin,-0.447722486191397,0.075172426
Ska2,-0.818346082109516,0.103346982
Shb,1.09801683394504,0.173230931
Sh3rf1,-0.673613770578145,0.08963332
Sh3pxd2a,0.76431485500231,0.110903206
Sh3gl2,-2.61215477346005,0.297697942
Sgta,-0.300584336906751,0.070021201
Siah2,-0.547249566470964,0.10129598
Sgsm3,-0.445740385238874,0.086401983
Shoc2,-1.22831437855391,0.096117918
Siae,0.342137787959381,0.079913616
Shisa4,-1.37812128435042,0.100221384
Sipa1l1,-3.20428821362597,0.680434613
Shisa5,4.6547207160303,15.70667815
Sirpa,4.91708864209165,29.62090559
Sh3bp5l,-1.12920726293618,0.099766817
Sh3bp4,3.39357978941927,1.870358936
Sh3bgr,-4.33142321675246,9.637525159
Sh3gl1,0.406337997027078,0.08427193
Sh3pxd2b,1.92422814396319,0.17459215
Six4,-0.923337298572874,1.943570996
Shc1,0.268405087777339,0.153709177
Sh3yl1,-2.57581063509852,0.467708977
Siva1,-1.87973695889661,0.226636838
Shank3,-2.2059985279539,0.228530682
Sil1,0.807222584534798,0.115724651
Sidt2,0.818423456506353,0.094842266
Sgf29,0.817619926565851,0.108794867
Sgk3,0.342178977098392,0.130061651
Sin3a,0.120202225827103,0.074833395
St7,-0.151802865919327,0.080059781
Ssbp3,-3.71934873472956,1.124003111
St3gal6,-0.3665756185626,0.059204791
Ss18l1,-2.13290101363762,0.171070453
Srp54b,0.0949808688681324,0.091738927
St8sia1,-2.09659943989078,0.195119958
Ssfa2,5.33639367599978,64.69466561
Srp68,-1.19129575193232,0.073900569
Srek1,0.781362243427728,0.081215476
Srgap3,-2.15016101930353,0.155419827
Sri,-2.789053966327,0.285020681
Ssr1,1.13282796942631,0.049447108
Sspn,1.96993505211865,0.285061455
Ssx2ip,-1.60192553649334,0.09199786
Srebf1,4.6462898954093,12.34322666
St3gal1,1.30097354150343,0.137513175
Srd5a1,-0.27898983360099,0.117966956
Sqrdl,3.28335905106194,1.503657645
Srxn1,0.949405946585377,0.087009533
Stam,-0.730608922929567,0.042174127
Srrm3,-2.49485824421624,0.333989856
Srrd,0.424708758923279,0.088180758
Srsf11,0.732538722650223,0.03601172
St8sia4,-0.151220572601174,0.068536917
Srsf7,-0.308185200493807,0.039658225
Stag1,2.96805888920935,0.684433808
Ssna1,2.23782997804443,0.244655658
Srm,-1.53576914771262,0.129916681
Ssr2,-1.62726740220423,0.119253434
Srgn,6.29287856157502,1642.698647
Srebf2,-1.69879851657341,0.127020816
St7l,-1.19504924513479,0.114307736
Ssh1,-1.17200103542571,0.111762925
Srp72,-1.64608652775279,0.068251856
Srp54a,-1.89524765666863,0.349201631
St5,3.14347861940735,1.104983742
Ss18,1.55037377425934,0.158677632
St6galnac6,-1.06038259465915,0.095193395
Ssbp4,1.07905005166741,0.123903222
Srsf6,3.34841133864838,0.670991345
Stag2,-0.00314358299798324,0.062991519
Srsf12,-2.63819608718428,0.397616962
St8sia3,-3.31277181812178,0.914937097
Srrm1,-0.851219808866518,0.056689099
Srsf9,4.03680394371004,2.768907428
Stam2,1.48487472044156,0.122505978
Srrm2,0.360118930777822,0.049271141
Sqstm1,0.174852600067799,0.044283518
Srcin1,0.0804204810961777,0.061599737
Srd5a3,4.04504789532896,6.943397433
St18,-0.188671125528211,0.094232988
St13,-1.01745108955054,0.040263505
Srsf2,1.13069643801144,0.056781474
St8sia6,1.72827081969124,0.228034555
Srsf5,0.962359450340438,0.057928757
Stab1,3.96856509067947,8.587371765
Srsf10,0.0608935073799159,0.064545731
Srrt,0.884779285756889,0.067041999
Srprb,0.117591320424941,0.064169667
Srcap,0.676583674745626,0.113483856
St3gal5,-1.45260908685347,0.092746127
Sra1,1.78178022284921,0.126127343
Sst,-3.71301549802307,2.847598132
St3gal3,0.672292309373361,0.083584098
Ssr3,1.90258487986928,0.102268243
Ssh3,3.42103140807917,2.081931611
Srf,0.375214128814197,0.081436147
Srgap1,3.57997365731519,2.162561646
Ssrp1,1.88123659709741,0.126268425
Srp19,-0.350270781323178,0.044154587
Srp9,-2.43942197075337,0.199556502
St6galnac5,-1.33088538945156,0.211530967
Ssbp1,-0.366382999383933,0.086703047
Srpk2,-2.59779297805965,0.183035783
St6gal1,2.35906045103735,0.430217069
Ssb,-1.88931858598122,0.081346126
St3gal2,-1.46504947915162,0.082158164
Ssu72,-1.5309583837334,0.074954103
Srbd1,1.4003567326766,0.129634819
Src,1.16383195927622,0.108299327
St3gal4,-1.17799628472346,0.10809041
Srr,-1.05092152361332,0.076601142
Srrm4,-2.69261682516936,0.602380213
Srsf4,-1.46899682808731,0.103674161
Stac2,-2.22069888486866,0.286398156
Srsf1,-1.24931240463348,0.047449827
Srsf3,0.388603205926256,0.039403118
St8sia5,0.195171255189915,0.093177078
St6gal2,-0.924286507742627,0.141956306
Ss18l2,-0.0334975643556231,0.988653588
St6galnac4,3.84381516554555,3.44457305
Ssbp2,-1.36990106419485,0.092589992
Srpr,-1.2153001204983,0.07589692
Srpk1,-0.769773133081101,0.066159657
Srp14,-1.23336304272481,0.067702545
Srgap2,0.780364302104486,0.050577063
Sssca1,-1.43058646262771,0.133718228
Srek1ip1,0.328917989959272,0.095180413
Ssh2,0.312628242334495,0.061324867
Ssr4,3.35236706506241,1.024254948
Pkdcc,0.321619105345814,0.114833865
Pigu,1.21247756228432,0.13753902
Pkia,-1.85596049374698,0.140882247
Pigs,-0.386530632377585,0.09890664
Pigm,0.328902300231983,0.080902741
Pitrm1,0.389868892805717,0.059139728
Plcb4,-4.08872385998521,3.011851706
Pik3c2b,-2.04493030412199,0.250081899
Pik3c2a,-0.792251311841914,0.092332193
Pithd1,-2.02506140283239,0.145274397
Plaa,-2.59452067366855,0.200146417
Pitpnm2,-3.22690911003534,1.069810063
Plcb1,-2.59968774547908,0.326134221
Plcl1,-1.34105639006753,0.077394918
Pipox,0.19523521415588,0.227896297
Plcd4,3.64650244022927,1.851868162
Pink1,-1.3006344228915,0.062016787
Pik3r3,-0.830586181602513,0.070316393
Plcxd2,-4.58580025450262,6.767824848
Pirt,-0.172452498974745,0.938548804
Pim1,1.88423198411748,0.311522728
Picalm,1.42297072684004,0.065139978
Pigf,1.15298663656371,0.123904977
Pigh,0.285379766282487,0.092013399
Pla2g16,0.489910046544834,0.05799551
Pkp4,3.17807201444822,0.558062376
Pitpnm3,-1.35402722462445,0.125839179
Plbd2,1.20161710340794,0.113312725
Pisd,1.95313933441187,0.178167457
Plac9a,0.344741103022413,0.19358905
Pih1d1,0.501825408365782,0.081623122
Pja1,-2.25879804138901,0.179500701
Plcb3,2.0791148636962,0.426650122
Pik3c3,-0.466549663198615,0.060441245
Pigk,2.02486527293292,0.130074215
Pigt,-0.0152437472659457,0.118930238
Pigx,0.0503020903035563,0.085653429
Pkib,-0.156821030022361,0.080750596
Pkd2,4.23539926925057,5.973314086
Pla2g12a,-0.634939427604377,0.082692931
Pigg,0.702836793530648,0.092932057
Pla2g15,4.0098887304519,6.230806472
Pigc,0.172412628234593,0.083605087
Pick1,-2.72552901944238,0.475196476
Plcxd3,-3.84957878999821,5.548750486
Pir,0.419302673289085,0.111065251
Pikfyve,0.230502912807674,0.065796967
Pik3r4,-0.370568482109948,0.081745893
Plcd1,2.49414478732971,0.492924376
Pip4k2a,-3.53660398156517,0.913554233
Plcl2,-1.94574160039666,0.23608854
Pip5k1c,-1.18365521434628,0.090806763
Pla2g4a,1.58136381645078,0.268198197
Pknox1,-0.635662998873922,0.077096752
Pid1,0.731834659590482,0.05751381
Pigb,1.3197111916093,0.137627447
Pla2g7,-0.264551256182119,0.036187713
Pik3r1,-0.151424405674849,0.052455552
Pim3,0.314479896935706,0.057972498
Plch1,-2.411970756732,0.369435905
Pip5k1b,-3.58692203003309,1.572368776
Pin4,-1.33281841113701,0.154718599
Plcg1,-0.798702433209441,0.078164789
Pip4k2b,-1.69647251961555,0.108260794
Pitpnb,-2.46325817790766,0.158446315
Plac9b,-0.740327592409058,0.246730449
Pitpnc1,-2.54292741795769,0.234586444
Plat,6.76445714041649,8455.221728
Pik3cd,0.397953773474576,0.333255232
Pik3ca,-2.05712868828092,0.125495644
Pigz,-2.0509645906497,0.240704689
Pigp,-0.601914159290727,0.062727135
Pkn1,0.684837677297425,0.109574872
Pigo,1.67536249160825,0.206570879
Pkd1,0.602968285954523,0.077210909
Pkig,0.827803445931816,0.07767353
Plce1,10.2226380719449,NA
Pip4k2c,-0.937636893411098,0.085777479
Plch2,-0.642228908353069,0.140104015
Pip5k1a,2.88615038838785,0.797249998
Pin1,-1.52194413445845,0.093893398
Pim2,-1.95056899718849,0.228919072
Pik3r2,0.482864838288404,0.077938759
Piga,-0.027635096208325,0.10727543
Pla2g6,-0.306866468971863,0.094226704
Piezo2,2.37169114771202,0.714904391
Pknox2,-1.86822404541841,0.257385535
Pla2g3,-1.77516012486407,0.334917084
Pkm,-1.28899974605204,0.070685266
Pja2,-5.68815163694735,117.3373477
Pign,2.4642140448156,0.292568915
Pigq,2.01436414514889,0.165574194
Pkn2,1.03538323376248,0.090148397
Pigyl,-1.45260947703074,0.115313545
Pik3cb,-2.39070240445598,0.209055991
Pitpnm1,-2.40887388350428,0.268923969
Plagl2,0.153469739787923,0.112471679
Pik3ip1,1.1525265601152,0.090952201
Pitpna,-1.88437127074049,0.091020974
Plagl1,-0.907987572985158,0.108880774
Brf1,-0.177897229268041,0.087414966
Btbd9,-0.404487978262926,0.071339848
Bola3,-3.00888325312632,0.469596836
Brinp1,-1.46529217809402,0.127518202
Btd,1.34255970456137,0.165790612
Bola1,0.394773127561684,0.079715365
Bnip2,2.34903533147119,0.273319104
Bscl2,-1.03072783824213,0.086473992
Bmpr2,-1.38984086446502,0.072077879
Bmper,-1.95072457495013,0.242508441
Brms1,0.0159507560839859,0.098087131
Brwd1,-1.06239424910887,0.054675496
Btbd10,-2.77424323346955,0.390509179
Bsg,1.32746581937187,0.1014834
Bloc1s6,-0.0423929791942288,0.061914013
Btbd17,-5.28805120071814,213.728835
Blvra,-1.54966835204648,0.119860335
Borcs5,-1.5897565994254,0.142683541
Bphl,-0.341212110773412,0.066576793
Bptf,0.959626524083839,0.051480876
Bzw1,0.285022425480701,0.032955623
Brd2,1.22257018654319,0.050463207
Bud31,1.06017264323659,0.071006706
Brd1,0.166056810894072,0.081711398
Brsk2,-2.29112694768181,0.201567465
Brms1l,-3.2596847334326,0.775075919
Bmpr1a,-0.108044758925921,0.051468603
Brwd3,1.21818076458954,0.179292187
Bmpr1b,3.18340516353137,1.001102499
Bnip3,-2.13424634509061,0.148093168
Bok,-2.7794139387559,0.702162911
Bola2,-1.26338659428357,0.071644913
Bri3bp,-2.91435755788705,0.42000345
Btf3,0.0338012356346746,0.136068707
Bri3,-1.57804654971469,0.271619824
Btbd7,1.55268436942447,0.276289914
Bysl,-0.508742848042837,0.086989319
Brcc3,-2.95221714846424,0.434528561
Braf,-1.39912995267421,0.079581148
Bzrap1,-0.33401827744802,0.22194029
Brd3,2.86216793903078,0.401172075
Bpnt1,-1.85524304699447,0.137053392
Bop1,-0.000344498255893503,0.091497585
Btbd2,-1.74908442162773,0.148852495
Blvrb,1.20264885952637,0.13325406
Bloc1s5,-0.727036071573986,0.081516325
Bsdc1,0.417080410289002,0.054176659
Btbd11,-2.23805553594264,0.230994374
C030006K11Rik,-0.595447970769329,0.067964023
Brd4,0.676015389485745,0.0541247
Btrc,-5.14155220420726,27.34741645
Brat1,1.73717655770643,0.285333499
Borcs7,-1.137385575366,0.065592726
Borcs8,0.283251545860243,0.113325212
C1d,-1.92506513482962,0.105177605
Brd8,-0.140403425066576,0.050788244
Bloc1s4,-1.66102162117046,0.149593612
Blzf1,-0.079561770516646,0.076580697
Btaf1,-1.07312083957789,0.122551595
Bmp1,5.48719929637593,122.1653558
Bst2,4.69750251122234,48.39463837
Brox,-0.194034293845954,0.065438333
Brsk1,-3.77772361859831,1.668039095
Bnip1,0.818665937883452,0.096436679
Bmt2,-0.422789702883765,0.100391007
Bmp2k,2.26988339087875,0.267036202
Bod1l,0.690925374950297,0.073832507
Brk1,0.524229727679839,0.053374639
Btg2,3.23681631813099,1.488637082
Bnip3l,4.0823795469519,1.923627169
Brdt,-1.03685407119161,0.103087354
Btbd6,-0.324966837692066,0.08210656
Brinp3,-0.189086094778523,0.061481851
Btf3l4,0.239943012067492,0.049894852
Bsn,-2.09226202368959,0.166761303
Btbd1,1.51979103314039,0.067746603
Bmp2,-0.948391471087851,0.13154663
Bmi1,1.1569038988237,0.087268707
Bloc1s3,0.819327884835437,0.141172861
Bpgm,2.14501103361843,0.215620293
C130071C03Rik,0.014011165575233,0.082845186
Brd9,1.38172187028253,0.097943471
Borcs6,-2.95539889763182,0.807567538
Bub3,0.18858289696253,0.063991788
Brap,0.170379395837501,0.063847438
Bzw2,-0.317860864595829,0.067661597
Brd7,-0.297670449939847,0.051709177
Brinp2,0.166541577284381,0.079528251
Btg1,1.85491899750845,0.149566269
Bre,1.11149129310472,0.082754731
Btbd3,-3.62877009645063,1.012883961
Boc,-0.15201371981451,0.096909041
Bod1,-0.839131461692117,0.077189894
Brix1,-1.11755312690161,0.080505649
Btg3,1.2356129631714,0.144454838
Bmp7,2.54507746654535,0.567588061
Bms1,-3.28621345765581,1.098327238
Brpf3,0.233200763614408,0.090711563
Bmyc,-3.97047701702905,2.685946042
Brpf1,0.744709006754009,0.091543441
Eif2ak3,0.363293135108083,0.080448095
Emb,-2.92562051048012,0.789396222
Eif2b2,0.330824596496662,0.079197535
Elp5,-0.735895061285968,0.065797145
Elovl4,-4.17690842828753,2.967342555
Eif4h,-2.13368790543896,0.139831648
Eml1,-1.69192591939084,0.133127065
Elac1,-1.63730137662308,0.161047867
Emilin2,-0.213938116744134,0.13824794
Eif5a2,-4.41840577321885,8.326578975
Eif4a3,2.33515760897199,0.23913896
Eif4g2,-0.324576831533911,0.0374617
Eif3l,2.4934423683502,0.326168477
Eif3h,-2.90392022995703,0.304085994
Elfn1,-1.62359643559149,0.189286064
Emc2,-0.168534715183694,0.041638538
Eif4a1,5.3619492996411,36.41166892
Elk1,0.700456202280441,0.096283157
Emc6,-2.10144619179888,0.163924149
Elmod1,-3.44035006034237,1.228435196
